Sun Apr 03 2016 22:00:55 GMT+0300 (GTB Daylight Time),2,531,98468,52849,185
Sun Apr 03 2016 22:01:55 GMT+0300 (GTB Daylight Time),2,530,98470,52607,183
Sun Apr 03 2016 22:02:55 GMT+0300 (GTB Daylight Time),2,532,98472,52464,185
Sun Apr 03 2016 22:03:55 GMT+0300 (GTB Daylight Time),2,526,98474,52560,185
Sun Apr 03 2016 22:04:55 GMT+0300 (GTB Daylight Time),2,530,98476,52675,183
Sun Apr 03 2016 22:05:55 GMT+0300 (GTB Daylight Time),2,525,98478,53102,183
Sun Apr 03 2016 22:06:55 GMT+0300 (GTB Daylight Time),2,532,98480,52960,183
Sun Apr 03 2016 22:07:55 GMT+0300 (GTB Daylight Time),2,532,98482,53171,183
Sun Apr 03 2016 22:08:55 GMT+0300 (GTB Daylight Time),2,531,98484,53292,183
Sun Apr 03 2016 22:09:55 GMT+0300 (GTB Daylight Time),2,531,98486,53180,182
Sun Apr 03 2016 22:10:55 GMT+0300 (GTB Daylight Time),2,530,98488,53045,182
Sun Apr 03 2016 22:11:55 GMT+0300 (GTB Daylight Time),2,527,98490,50297,182
Sun Apr 03 2016 22:12:55 GMT+0300 (GTB Daylight Time),2,531,98492,52530,182
Sun Apr 03 2016 22:13:55 GMT+0300 (GTB Daylight Time),2,530,98494,50871,182
Sun Apr 03 2016 22:14:55 GMT+0300 (GTB Daylight Time),2,530,98496,52972,182
Sun Apr 03 2016 22:15:55 GMT+0300 (GTB Daylight Time),2,525,98498,53079,182
Sun Apr 03 2016 22:16:55 GMT+0300 (GTB Daylight Time),2,524,98500,53367,182
Sun Apr 03 2016 22:17:55 GMT+0300 (GTB Daylight Time),2,528,98502,53528,182
Sun Apr 03 2016 22:18:55 GMT+0300 (GTB Daylight Time),2,528,98504,53511,181
Sun Apr 03 2016 22:19:55 GMT+0300 (GTB Daylight Time),2,529,98506,53485,181
Sun Apr 03 2016 22:20:55 GMT+0300 (GTB Daylight Time),2,529,98508,53790,181
Sun Apr 03 2016 22:21:55 GMT+0300 (GTB Daylight Time),2,529,98510,53656,181
Sun Apr 03 2016 22:22:55 GMT+0300 (GTB Daylight Time),2,529,98512,53881,180
Sun Apr 03 2016 22:23:55 GMT+0300 (GTB Daylight Time),2,530,98514,53924,180
Sun Apr 03 2016 22:24:55 GMT+0300 (GTB Daylight Time),2,530,98516,54302,180
Sun Apr 03 2016 22:25:55 GMT+0300 (GTB Daylight Time),2,530,98518,54740,179
Sun Apr 03 2016 22:26:55 GMT+0300 (GTB Daylight Time),2,529,98520,55327,177
Sun Apr 03 2016 22:27:55 GMT+0300 (GTB Daylight Time),2,530,98522,55877,176
Sun Apr 03 2016 22:28:55 GMT+0300 (GTB Daylight Time),2,530,98524,56015,176
Sun Apr 03 2016 22:29:55 GMT+0300 (GTB Daylight Time),2,529,98526,56212,176
Sun Apr 03 2016 22:30:55 GMT+0300 (GTB Daylight Time),2,529,98528,55926,176
Sun Apr 03 2016 22:31:55 GMT+0300 (GTB Daylight Time),2,528,98530,55930,176
Sun Apr 03 2016 22:32:55 GMT+0300 (GTB Daylight Time),2,529,98532,55784,176
Sun Apr 03 2016 22:33:55 GMT+0300 (GTB Daylight Time),2,530,98534,55899,176
Sun Apr 03 2016 22:34:55 GMT+0300 (GTB Daylight Time),2,523,98536,55833,176
Sun Apr 03 2016 22:35:55 GMT+0300 (GTB Daylight Time),2,528,98538,55716,177
Sun Apr 03 2016 22:36:55 GMT+0300 (GTB Daylight Time),2,528,98540,55108,177
Sun Apr 03 2016 22:37:55 GMT+0300 (GTB Daylight Time),2,529,98542,54961,178
Sun Apr 03 2016 22:38:55 GMT+0300 (GTB Daylight Time),2,530,98544,55227,178
Sun Apr 03 2016 22:39:55 GMT+0300 (GTB Daylight Time),2,529,98546,55012,178
Sun Apr 03 2016 22:40:55 GMT+0300 (GTB Daylight Time),2,528,98548,54695,179
Sun Apr 03 2016 22:41:55 GMT+0300 (GTB Daylight Time),2,529,98550,54857,179
Sun Apr 03 2016 22:42:55 GMT+0300 (GTB Daylight Time),2,530,98552,54745,179
Sun Apr 03 2016 22:43:55 GMT+0300 (GTB Daylight Time),2,528,98554,54514,179
Sun Apr 03 2016 22:44:55 GMT+0300 (GTB Daylight Time),2,529,98556,54710,179
Sun Apr 03 2016 22:45:55 GMT+0300 (GTB Daylight Time),2,528,98558,54766,179
Sun Apr 03 2016 22:46:55 GMT+0300 (GTB Daylight Time),2,529,98560,54908,178
Sun Apr 03 2016 22:47:55 GMT+0300 (GTB Daylight Time),2,528,98562,55180,178
Sun Apr 03 2016 22:48:55 GMT+0300 (GTB Daylight Time),2,524,98564,54808,178
Sun Apr 03 2016 22:49:55 GMT+0300 (GTB Daylight Time),2,528,98566,54850,179
Sun Apr 03 2016 22:50:55 GMT+0300 (GTB Daylight Time),2,527,98568,55037,178
Sun Apr 03 2016 22:51:55 GMT+0300 (GTB Daylight Time),2,529,98570,55123,177
Sun Apr 03 2016 22:52:55 GMT+0300 (GTB Daylight Time),2,528,98572,55673,176
Sun Apr 03 2016 22:53:55 GMT+0300 (GTB Daylight Time),2,523,98574,55839,176
Sun Apr 03 2016 22:54:55 GMT+0300 (GTB Daylight Time),2,527,98576,55633,176
Sun Apr 03 2016 22:55:55 GMT+0300 (GTB Daylight Time),2,528,98578,55569,176
Sun Apr 03 2016 22:56:55 GMT+0300 (GTB Daylight Time),2,529,98580,55656,176
Sun Apr 03 2016 22:57:55 GMT+0300 (GTB Daylight Time),2,527,98582,55992,176
Sun Apr 03 2016 22:58:55 GMT+0300 (GTB Daylight Time),2,527,98584,55593,176
Sun Apr 03 2016 22:59:55 GMT+0300 (GTB Daylight Time),2,527,98586,55743,176
Sun Apr 03 2016 23:00:55 GMT+0300 (GTB Daylight Time),2,525,98588,55647,175
Sun Apr 03 2016 23:01:55 GMT+0300 (GTB Daylight Time),2,527,98590,55970,175
Sun Apr 03 2016 23:02:55 GMT+0300 (GTB Daylight Time),2,527,98592,55911,176
Sun Apr 03 2016 23:03:55 GMT+0300 (GTB Daylight Time),2,527,98594,51252,176
Sun Apr 03 2016 23:04:55 GMT+0300 (GTB Daylight Time),2,527,98596,55817,176
Sun Apr 03 2016 23:05:55 GMT+0300 (GTB Daylight Time),2,524,98598,55578,176
Sun Apr 03 2016 23:06:55 GMT+0300 (GTB Daylight Time),2,523,98600,55706,176
